id,name,shares,likes,loves,wow,cares,sad,angry,haha,reactions_count,comments,content,posted_on,video,image,post_url
pfbid0vSrMrCxsLib6Us4GkAZ6jRa4zPVQfMPZVjuAYzheEc5YMVGcovUPzdH1KKrHXzJEl,Andrés Manuel López Obrador,5491,0,0,0,0,0,0,0,0,1946,"Entre otras cosas, ayer propuse bautizar nuestra forma de gobierno como Humanismo Mexicano. Brevemente expliqué algunos fundamentos y poco a poco lo iremos definiendo entre todos porque necesitamos heredar una teoría propia.",2022-10-13T03:08:19.758786,['blob:https://www.facebook.com/2a8747fa-b6cd-47a9-b102-391716962321'],https://scontent.fgdl2-2.fna.fbcdn.net/v/t15.5256-10/317361098_1166848633950904_3691206868807501881_n.jpg?stp=dst-jpg_s960x960&_nc_cat=105&ccb=1-7&_nc_sid=ad6a45&_nc_ohc=KGTPwd_D8C8AX86F9do&_nc_ht=scontent.fgdl2-2.fna&oh=00_AfBfUI4PLvVzTtAFoeQCZPXFyuAptJWt-HN8eKe6KKZpKg&oe=644E6EBA,https://www.facebook.com/lopezobrador.org.mx/posts/pfbid0vSrMrCxsLib6Us4GkAZ6jRa4zPVQfMPZVjuAYzheEc5YMVGcovUPzdH1KKrHXzJEl?__cft__[0]=AZUSZupF_XXMapFJFEXk_jv12_VkdqzZtH3r9DYBy1WvIaSXlx3cux5U3KR-XenupZMC_V813H5nTrgRkhKXla2U2fEJoypnXeGNMRJcVkZ92bKmLrD6_PIv-t1-9tRPRAfK_unRRtbKDi9q8E72snLrc5mIPYsPf-EogROceFrwV3_sKpHMBAoYRgVXmaAG-3jAoqnk3AveNzB74gndgCmr&__tn__=%2CO%2CP-R
pfbid02Qg8Urbx5TXsn8VVMx9apDEveChV1SKdqNVuYJYqfvcbqvtRFVhiVSk3b6MBczCHPl,Andrés Manuel López Obrador,1258,0,0,0,0,0,0,0,0,1327,¡Gracias!,2022-10-20T01:48:29.418697,['blob:https://www.facebook.com/cbb24649-5c1e-4474-bb5a-b73c08400526'],,https://www.facebook.com/lopezobrador.org.mx/posts/pfbid02Qg8Urbx5TXsn8VVMx9apDEveChV1SKdqNVuYJYqfvcbqvtRFVhiVSk3b6MBczCHPl?__cft__[0]=AZUW4bBYphBiBZNv_fZwy2UKOE1eSQHrcbmCNhiWMIAvHXEzZqHUPepgCOyBDxAoQeH_6KgQMoYTH1NUlvrrBedkpx-vxO3QVT37t0ZLVVGk7QH8CdbE4RfC0-SM69fadXNRPC0YdCqoBYnn8tiwpvizKskbGBj3GL9M5SGNRgZ0VPlRCxpocse2VprlTXtTf9tErAGnkLtNFV9SDLYoXuMG&__tn__=%2CO%2CP-R
pfbid0E8zS9hMRjTK3nu5gsuPAYEDMZqsUerDCDJ1RFxLPLshjdijaQYHh9MoAEtssurM8l,Andrés Manuel López Obrador,6185,0,0,0,0,0,0,0,0,6087,¡Gracias!,2022-10-20T01:48:30.094866,['blob:https://www.facebook.com/8add3680-dc32-4ff4-9e3a-cb090f62bb00'],,https://www.facebook.com/lopezobrador.org.mx/posts/pfbid0E8zS9hMRjTK3nu5gsuPAYEDMZqsUerDCDJ1RFxLPLshjdijaQYHh9MoAEtssurM8l?__cft__[0]=AZVXD53BQptlpFyND9ofL_gUaXZRAy9cgKmGOZGIcg3FzEGUjNA9l3vnDDgew-5t3-m9DL2mndmfalbMv_q1BshAtm_3st7KVtB_XpDUd0OxjyLnc8ENYIQT4uDLiOTj-Q01tr6_nM7aseZ8y0QiV4lxgAfjDWowXxgqjH8UhzxSUPpj8WZeWEZCXWfgaaPq5S79-R036ryF1Z0l2xVQFScP&__tn__=%2CO%2CP-R
pfbid023mMLoycqv1DdMjw2hwCGZa3knr9x5Wi45pzw4L3Vnf9uaDk9y7sMU6Gp9iepn9tcl,Andrés Manuel López Obrador,5114,0,0,0,0,0,0,0,0,6754,"Vi el juego con Tenoch. Ánimo. Todavía tenemos oportunidad y ""esto no se acaba hasta que se acaba"". Además, mañana vamos a celebrar que como México y su pueblo no hay dos.",2022-10-27T00:28:30.937873,[],https://scontent.fgdl2-2.fna.fbcdn.net/v/t39.30808-6/316668244_709877903838807_9146637917176308851_n.jpg?stp=dst-jpg_p180x540&_nc_cat=105&ccb=1-7&_nc_sid=730e14&_nc_ohc=gLfr36WcZrQAX_Vj7Pw&_nc_oc=AQmxxvmerrsjErB-SPSrYvEMkcZ5AjlzfJE4LWn3tU3Mjtf6HwJrzXKuEd1v79pPa50&_nc_ht=scontent.fgdl2-2.fna&oh=00_AfDGPeRWSJxw7U7fpIQfnBudzHcQ9Rl_wdbp82Hj3Btffw&oe=644E78C1,https://www.facebook.com/lopezobrador.org.mx/posts/pfbid023mMLoycqv1DdMjw2hwCGZa3knr9x5Wi45pzw4L3Vnf9uaDk9y7sMU6Gp9iepn9tcl?__cft__[0]=AZU1LPs20Swx9iwT_J5DXIHrtn3I3nMeRZK4-OC1fsY73OwUDhq4EoMPVqXS7lFZaoTvkZmXRB-4x8KPDjN3xs1vFs1NuokKaiviymsajkFS1IMe8mwTvxnI6lL-BHjQPDGfXtaGpSRQ74dWHAznNmgh5V7rbP4q0OuUQDToeF7Ylf545sP9r6PwXHRPns94m_UANncCyyw3L2XQ_yfUJ5m1&__tn__=%2CO%2CP-R
pfbid0qg1CSSiBvgMBQZcX1UDGgwLXdqbXXnXy11GhCZtpmPhV5a1UVb1SzoEsphDBVTx2l,Andrés Manuel López Obrador,8392,0,0,0,0,0,0,0,0,8756,"Lamento el fallecimiento de Héctor Bonilla, gran actor, honesto y siempre con firmes convicciones. Abrazo a Sofía, a sus hijos, familiares y amigos.",2022-11-02T23:08:39.667744,[],https://scontent.fgdl2-1.fna.fbcdn.net/v/t39.30808-6/317076341_709109070582357_7120340214154165359_n.jpg?stp=dst-jpg_p843x403&_nc_cat=108&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=1rlu60fnGnMAX8S7rFD&_nc_ht=scontent.fgdl2-1.fna&oh=00_AfA3OhHw6XKRGpvEzZ4ngohVZgmmbuu13TZnGPIRmL1mUQ&oe=644E78D6,https://www.facebook.com/lopezobrador.org.mx/posts/pfbid0qg1CSSiBvgMBQZcX1UDGgwLXdqbXXnXy11GhCZtpmPhV5a1UVb1SzoEsphDBVTx2l?__cft__[0]=AZXSsyBM-kNWplVmcwI-Q8aGig6pIjECFvJOa62m6Mwb6VlaCzM90cgTyoEYb4oXkyntKZfg5923aiQbWqxwG6hmCFRd5lwn5nrSiTH1xOhROfxvQXmcEAimQLn9Z_ye8rvLuKSHwBaYb23K4FKItX-aUHRlG-_jpWNlWvcMAFhAF-anKsD4MjciieI9issaCaJH5wOUydYuccTUDnfqFVNq&__tn__=%2CO%2CP-R
pfbid02S9e9bHucNXbQfzscvHQbbuB49kDSQL8f7pxDP9Rkyg7GegRoDbYfuHEfzyGQkR4Sl,Andrés Manuel López Obrador,980,0,0,0,0,0,0,0,0,1308,"Si tuviese que resumir en una palabra cómo es la relación entre nuestros pueblos y con el gobierno del presidente de Colombia, Gustavo Petro, diría: hermandad.",2022-11-02T23:08:40.340415,[],https://scontent.fgdl2-1.fna.fbcdn.net/v/t39.30808-6/316545434_709026847257246_3220706212121970733_n.jpg?stp=dst-jpg_p526x296&_nc_cat=100&ccb=1-7&_nc_sid=730e14&_nc_ohc=5ybU7lHG-oIAX922NrX&_nc_ht=scontent.fgdl2-1.fna&oh=00_AfDDmQ9lE01bQD7gS10cEjg0DHQap2XNnTfS6HrQtQsVxg&oe=644E12C1,https://www.facebook.com/lopezobrador.org.mx/posts/pfbid02S9e9bHucNXbQfzscvHQbbuB49kDSQL8f7pxDP9Rkyg7GegRoDbYfuHEfzyGQkR4Sl?__cft__[0]=AZWWh-JygGcx2Pmc7D-1kBH2Ak7wA2EAksnvaPmXhp2S5CWuDrYUZyhuLKJQbVNIQUQ1zQlCifCYyIF3rjqmbMRbhpPlFfrxhngaj34PnwlKk1RRrxsVQ-NQEpE4njozGEM3WUpzHNxXPACf4R3O0aBHaXwQUA--8sbVyVCzCR5q_uq7EeGgqWTxHx36uYwexK6j1sbb7u4heh4J7LH0uYf7&__tn__=%2CO%2CP-R
789067945524840,Andrés Manuel López Obrador,1152,0,0,0,0,0,0,0,0,1416,"Ceremonia de bienvenida al presidente de la República de Colombia, Gustavo Petro Urrego",2022-11-02T23:08:41.480500,['blob:https://www.facebook.com/ab93459a-9c67-4cc0-9001-560866376fd4'],,https://www.facebook.com/lopezobrador.org.mx/videos/789067945524840/?__cft__[0]=AZWFZxPnF6wQkC6BU26joaS523Qs9ew8y6GvcHpmn3ZMflol2WhjcKy2E5rxUDHJzCrwHZMPir076ktlJEzlShNMDdG_NRzodkxcs2c4jcquhsw9MreaMA4JWzdwo0Pf5DIkxkT-NppzpL0xCWAJZfdVVh9ep6R8pgqs-A625bonVI2iVy5kiicyCGDFomMJfdFHGHqwdG7x0Q-9Ast5gTi3&__tn__=%2CO%2CP-R
853177109052319,Andrés Manuel López Obrador,2751,0,0,0,0,0,0,0,0,7465,"La economía de México está creciendo por arriba de lo estimado, lo que se traduce en mayor bienestar para el pueblo. En materia económica vamos muy bien y será mejor en los siguientes años, gracias a la inversión pública y extranjera que ha alcanzado niveles récord. El presidente de Estados Unidos, Joseph Biden, nos visitará en enero de 2023 con el propósito de participar en la Cumbre de Líderes de América del Norte que se llevará a cabo en la Ciudad de México.Más información: https://bit.ly/3EGcbeG",2022-11-02T23:08:42.297141,['blob:https://www.facebook.com/42e9c13d-afbe-4d2a-8e52-9767e66bf3ea'],,https://www.facebook.com/lopezobrador.org.mx/videos/853177109052319/?__cft__[0]=AZVDhqp2_UUZwgSCNrAJllyTjFKaW1ojBxmcUcEqClxaxgz0lWzZInQ-e-WDxOCKPnaN2Mw1i0LXaujpLssyIrazZHlICx3h5YX9UcLSS-E22N74MUeIIlyFEzcaNGL0r7lZT2MzubETiZgT0wkmw1A56aLSfOqlZ0BtIBg8zov818hAS2AgW5JdxY8Acn-XEKMc6C184TjRAx-kgcJWPG_u&__tn__=%2CO%2CP-R
pfbid02mHsVBcYUBD25T4SnradsK6GDBRASVFWaiuf9ub2gHUy37Hd943ZAqgmx2zFaoQhyl,Andrés Manuel López Obrador,792,0,0,0,0,0,0,0,0,1232,"Fue productiva la reunión y grato el encuentro con el presidente del Ecuador, Guillermo Lasso y su esposa María de Lourdes Alcívar Crespo. Estamos definiendo un acuerdo comercial en beneficio de nuestros pueblos; además existe mutua simpatía.",2022-11-09T21:48:42.975600,[],https://scontent.fgdl2-1.fna.fbcdn.net/v/t39.30808-6/316963900_708298743996723_328604658894374670_n.jpg?stp=dst-jpg_s600x600&_nc_cat=103&ccb=1-7&_nc_sid=730e14&_nc_ohc=gPeBXurh394AX_MxalV&_nc_ht=scontent.fgdl2-1.fna&oh=00_AfCCODLJKBmIPKu7_2qcSrmd6E-840zh-HrDFF4IksX5Ig&oe=644EC75F https://scontent.fgdl2-2.fna.fbcdn.net/v/t39.30808-6/316944052_708300223996575_4033798712051192717_n.jpg?stp=dst-jpg_p526x395&_nc_cat=106&ccb=1-7&_nc_sid=730e14&_nc_ohc=OuIEWYEg4c4AX-tzcp7&_nc_ht=scontent.fgdl2-2.fna&oh=00_AfCPkqG3MvQi9IhikJy3P9m36OrOjfm8X2SqVyfGBpyQjg&oe=644F2505,https://www.facebook.com/lopezobrador.org.mx/posts/pfbid02mHsVBcYUBD25T4SnradsK6GDBRASVFWaiuf9ub2gHUy37Hd943ZAqgmx2zFaoQhyl?__cft__[0]=AZW0ah8_3GelMzslvRCXdQdFaEeAdADEnKsaqrX_3qL4CkLGgX29w_uc5XPuIYdj6fOMK2zsNCQugKkz8wx3bSiT4rItr3Lc0njCrk2pYMYcDmk34cOzRXZ98mfz8K8LYaZ83ODrmJLFyQFwhUOFP2aL79CGyFu5vAeTX1MDQUvKJy5lyjqolG55C77o6DlwLNH-CWrxdqL_CtD1H6SRvlaW&__tn__=%2CO%2CP-R
3227888607472505,Andrés Manuel López Obrador,738,0,0,0,0,0,0,0,0,865,"Ceremonia de bienvenida al presidente de la República del Ecuador, Guillermo Lasso Mendoza",2022-11-09T21:48:44.099022,['blob:https://www.facebook.com/aa758296-6567-46d4-9246-508fad034bf2'],https://scontent.fgdl2-2.fna.fbcdn.net/v/t15.5256-10/316830033_3227971194130913_8462230974972063147_n.jpg?stp=dst-jpg_p960x960&_nc_cat=106&ccb=1-7&_nc_sid=ad6a45&_nc_ohc=EVjfXNX7H9cAX8lHBEi&_nc_ht=scontent.fgdl2-2.fna&oh=00_AfDa54vlT_oemKHsvjAAz-BRy6ovm1fKOamDs5F8CvDYSg&oe=644E30B0 https://static.xx.fbcdn.net/rsrc.php/v3/yM/r/0PXg_idoeQM.png,https://www.facebook.com/lopezobrador.org.mx/videos/3227888607472505/?__cft__[0]=AZV3AHR6yOjAxbBLg0LnoRDcw0jX3lrQH9QlyMV0OcjreDfQX0jrg16ymqoFrg6cFI8C8JpohFesvsVwyZnWGLFc3_ZW_Vf_MkP6IzcaavTzDmZpAieGw36w38oihSnncwq2VCXFO6zIjb080EYZToW-IodZDcgBEYs3DHqT05WoEt4--YWeQ9IO-7EeYEVJ1o2TjzdIftCVfPeB6tanVkkh&__tn__=%2CO%2CP-R
837940434084894,Andrés Manuel López Obrador,2656,0,0,0,0,0,0,0,0,7752,Procuramos tranquilidad a la población a través de los Programas para el Bienestar. Conferencia matutina,2022-11-09T21:48:50.479421,['blob:https://www.facebook.com/1d351693-d137-4dcd-8ea8-2e44ffc264c3'],,https://www.facebook.com/lopezobrador.org.mx/videos/837940434084894/?__cft__[0]=AZVL9419LlOPc8X_T6F8UtoqZh2KWhIiE3JAmtIZhVwFCtnE7HiTMN8kdVj6PE7W-b8DmzDPjSYgMRT3kGiJwXI1kBMUMvteckWrxVLQhEEVEDM4fEz6ie5yd4CuM46fJf8PVCKWt_x3D_ErOrXfQavelIoJ0RGnNVoVs2McOtfajf6lHOL2D_57_UQtmjIX83IfJX-e4JBomGllIvSTVSLa&__tn__=%2CO%2CP-R
649687643536903,Andrés Manuel López Obrador,1277,0,0,0,0,0,0,0,0,1701,"Recibimos con mucho gusto a Gabriel Boric, presidente de Chile elegido democráticamente por el pueblo de ese país.Enviamos un abrazo fraterno. Seguiremos fortaleciendo los lazos de amistad y cooperación que históricamente nos unen.",2022-11-16T20:28:50.661876,['blob:https://www.facebook.com/90872bcc-7f34-4459-86dc-b6095f368657'],,https://www.facebook.com/lopezobrador.org.mx/videos/649687643536903/?__cft__[0]=AZWr9Nyek2EjftFvtzOcKZwCvXxn64vU-WnGW9uhMh0aYEhydkYEwYS_NgWOLEj603er4IOaxA9ySYu98Yyn6v0nCtFtKdJbz6aDqFoDVSNZpN3Gs5O9UZfBniBj7LhV4cTneWYVeEgb81QKsIoMfT78cr1XCV_I_dGQo9HJ9pGyoZSNNzKcsUHNba4dDw_SwSjEeuYfdSA76p2ugcwikN2F&__tn__=%2CO%2CP-R
529473419075781,Andrés Manuel López Obrador,1195,0,0,0,0,0,0,0,0,1362,"Ceremonia de bienvenida al presidente de la República de Chile, Gabriel Boric Font",2022-11-16T20:28:50.824175,['blob:https://www.facebook.com/a820ae17-4386-4ccd-96d1-1e908f12212c'],https://scontent.fgdl2-1.fna.fbcdn.net/v/t15.5256-10/316854262_529526932403763_2548985612321219032_n.jpg?stp=dst-jpg_p960x960&_nc_cat=102&ccb=1-7&_nc_sid=ad6a45&_nc_ohc=wBZ7eyrzI7IAX_RTlep&_nc_ht=scontent.fgdl2-1.fna&oh=00_AfCQ27-6ZYwchPd4KKWofVWeOFxltXm4Vh-wRF-bkUM89A&oe=644E99AA,https://www.facebook.com/lopezobrador.org.mx/videos/529473419075781/?__cft__[0]=AZVry8-g6-7xq7NUX1Sbd1TXBj2GEGRV5EiZSUlrq08hdAqI0ZU6sCvV0YqqgQ_JdVfHj0RTKf0lPPDUTn53h0eTItG0hrSJGGDc_Uk1wo9giL2g0ZBOOIk21oOgMgBSJFNS7ELPRoEFBrbKbqBYLq7jpwc6dpz7SCHFyNAmPyOIv3cy_iM1O8YI9QwDLl22Zbh5JIXKpjf9K7BFSy8mtejd&__tn__=%2CO%2CP-R
806491510432346,Andrés Manuel López Obrador,1578,0,0,0,0,0,0,0,0,2110,"Conmemoramos el Día de la Armada de México en Manzanillo, Colima, reconociendo la labor histórica de defensa de nuestra patria y el apoyo que brindan en proyectos estratégicos, así como en tareas de seguridad y auxilio a la población.Más información: https://bit.ly/3hWcb2r",2022-11-16T20:28:51.004974,['blob:https://www.facebook.com/716549cf-f8cd-4803-8ebb-06dbbe817589'],https://static.xx.fbcdn.net/rsrc.php/v3/yM/r/0PXg_idoeQM.png,https://www.facebook.com/lopezobrador.org.mx/videos/806491510432346/?__cft__[0]=AZW218rC2EcVgQzHQtoRmAjDDM8F2_E0EDMhEGyAmFOQFRLspahXPFJv3L64bZxJzUhHR-9_62n6ZyJn_0G4_pRN1HJxF05MHWZOSm0EThZvQh5PRZVP6B2tbe0bJgtehRvcC4i0taDVRE4kvGrPzW5EcVIpvtlwibUEZfijAgiZ-BuiN8Cv42zU6LhtkwR08AkpmBfTxc971ebzZMRX9yDV&__tn__=%2CO%2CP-R
1116145482418396,Andrés Manuel López Obrador,2720,0,0,0,0,0,0,0,0,7217,"Constatamos que la administración de la Secretaría de Marina en el puerto de Manzanillo abona a la recaudación de ingresos y a la pacificación de Colima al contrarrestar el delito de contrabando. El Gobierno de México, a través de la Cofepris, da seguimiento al uso y traslado de precursores químicos, utilizados en la fabricación de sustancias ilícitas. Nuestro objetivo es cuidar la salud pública y garantizar la seguridad nacional.Más información: https://bit.ly/3XpLHql",2022-11-16T20:28:51.170904,['blob:https://www.facebook.com/eb289031-5cb2-4474-bdca-4c8b2e875738'],https://scontent.fgdl2-1.fna.fbcdn.net/v/t15.5256-10/315524926_1116229319076679_5669918569012643990_n.jpg?stp=dst-jpg_p960x960&_nc_cat=102&ccb=1-7&_nc_sid=ad6a45&_nc_ohc=duzao_wieakAX8HmcTA&_nc_ht=scontent.fgdl2-1.fna&oh=00_AfD6dtvLAtuivyDjJlL-n51b5EMhC7QQunWfn56KPBHvTw&oe=644ED4C8 https://static.xx.fbcdn.net/rsrc.php/v3/yv/r/FpSqXeyZaxA.png,https://www.facebook.com/lopezobrador.org.mx/videos/1116145482418396/?__cft__[0]=AZXQE1m5_y4v2V3y64iD3UcuB2mOqMv2-d8Chr271zl8gyGvulzmTuN4izyMzOMVFxYO03rf_v3lWxvP3Yn4xgMj5jZ4xo3NImpK0ZycGtTF_sXYYjhJPRe6Bq8jfaOMYOKnaIbUSd3V5MRX4ETmdvzUD-yEVOSgE2T1-Ru40hQ6nzt5KW5tEoZmxIBIwKtOFXcpRQpbMB-FzjWEAYcHVzdN&__tn__=%2CO%2CP-R
pfbid02kTVSbqCJukCKH2E1wQ6CiFgsp91FRPY9KSNaxTsbhTJ5LuzJ9P8sXaGNcMbgHVCsl,Andrés Manuel López Obrador,3981,0,0,0,0,0,0,0,0,4668,"Felicidades a la Selección Mexicana por alcanzar un punto obteniendo el empate. La diferencia, obviamente, se llama Memo Ochoa.",2022-11-23T19:08:51.356763,[],https://scontent.fgdl2-1.fna.fbcdn.net/v/t39.30808-6/316243253_706543834172214_2262919922996825342_n.jpg?stp=dst-jpg_p180x540&_nc_cat=111&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=MA-XjB7-K5gAX_fkRRm&_nc_ht=scontent.fgdl2-1.fna&oh=00_AfAt8c60lNXX_HUzn3cDkuabyeAehaDFRxJIz4_S62PrIw&oe=644F167C,https://www.facebook.com/lopezobrador.org.mx/posts/pfbid02kTVSbqCJukCKH2E1wQ6CiFgsp91FRPY9KSNaxTsbhTJ5LuzJ9P8sXaGNcMbgHVCsl?__cft__[0]=AZV3rpTxMzIHMIQhC6bzs0EF8kPXTRqIZxtWSsnvwX3mP2-JMn1-NnGxnNc9936RAgjYXroCOwvoyqaaSOsXb7JWp4C2QTuAUYkU4F3-PoptW8t8IMzj1vAi-INX7RTHfvP_-MJj2u__ZSkf5XC_4aX5RIHFhVIIO4kTGIgCjBsWaOki5YLDa4j1ZX_RcZPZ6G3KiGgps86NUAd1DGboOGib&__tn__=%2CO%2CP-R
467658418813556,Andrés Manuel López Obrador,2555,0,0,0,0,0,0,0,0,6340,Presentamos el informe quincenal de seguridad en el que destacamos la tendencia a la baja en secuestros; este hecho demuestra que nuestra estrategia funciona. La vigilancia en aduanas marítimas e interiores ha contribuido a incrementar la recaudación. Nuestro país tiene finanzas públicas sanas.No cederemos a presiones del exterior para permitir la entrada de maíz amarillo a México; si lo consideramos sería solo como forraje. La Cumbre de la Alianza del Pacífico se suspende; dialogamos con el objetivo de realizarla en Perú.Más información: https://bit.ly/3URDGsF,2022-11-23T19:08:58.104045,['blob:https://www.facebook.com/23bb28ed-c1a0-44fc-bac9-2ebae7f5bf26'],,https://www.facebook.com/lopezobrador.org.mx/videos/467658418813556/?__cft__[0]=AZWTmIo3J6fFHwXUxZQ_ZoPKO_Kl8S11K26aJygn8ias96FoqA1jYcWzwlb2QPe3LnHunqlJFY6weT-uFcyPy_z9MxsOwOzymKzOm5omvOIF81XKRE0TYH-UKK6FkoG6iL4AmqV4uJDsAnkWc5GsfWpgImSuZV4KsWOwZORQ6HmW0YvePhjvDCJdqJunfwQ2G9fZ85YG6xuwi1VQD4337Fjw&__tn__=%2CO%2CP-R
pfbid09cT2TFL86QZ3s2BNHTu46GE4V4PqcCiqM5RR4KCPTTsnFKwdL3pQAu4guLXpu4ctl,Andrés Manuel López Obrador,516,0,0,0,0,0,0,0,0,738,"Hoy recibí las cartas credenciales de la embajadora de Chile, Beatriz Sánchez Muñoz y de los embajadores del Reino Hachemita de Jordania, Adli Qasem Alkhaledi y de Argelia, Belkacem Belgaid. Bienvenidos a México.",2022-11-30T17:48:58.283275,[],https://scontent.fgdl2-1.fna.fbcdn.net/v/t39.30808-6/316528002_705961320897132_56509797724965671_n.jpg?stp=dst-jpg_p526x395&_nc_cat=108&ccb=1-7&_nc_sid=730e14&_nc_ohc=WbTe2thOa2oAX97qv20&_nc_ht=scontent.fgdl2-1.fna&oh=00_AfClK6Xn84qcHj0bhMv2NMtEzqGwuTT5V5Bke_wZ_o2hdQ&oe=644F5940 https://scontent.fgdl2-2.fna.fbcdn.net/v/t39.30808-6/316540553_705961337563797_1526957647335310419_n.jpg?stp=dst-jpg_p526x395&_nc_cat=101&ccb=1-7&_nc_sid=730e14&_nc_ohc=Y5-_nWZdI0oAX9SKGVz&_nc_ht=scontent.fgdl2-2.fna&oh=00_AfBnsScDFpuQwLGgHGb5Gav-irZm6GPktItPNLQ7aZn5dA&oe=644E74FC https://scontent.fgdl2-2.fna.fbcdn.net/v/t39.30808-6/316411872_705961324230465_9125635787538073389_n.jpg?stp=dst-jpg_p526x395&_nc_cat=105&ccb=1-7&_nc_sid=730e14&_nc_ohc=25uxBJUj6MUAX9zsT4Y&_nc_ht=scontent.fgdl2-2.fna&oh=00_AfAt1mrMl7YKerqkXRFIcUiiqO7gv0XeGhmSRmetk2MwtQ&oe=644F1FC2,https://www.facebook.com/lopezobrador.org.mx/posts/pfbid09cT2TFL86QZ3s2BNHTu46GE4V4PqcCiqM5RR4KCPTTsnFKwdL3pQAu4guLXpu4ctl?__cft__[0]=AZXU03XnMpyMtrald4OJA_sEubPqXTLKGd-6GqehAcoGiVg7DfxkSG3CZmVxeEjbH0SH9hl28UiL2h_d7ImlhBt7V88BHaCZK37n08XtCLYVYSWGI9eoQsNe9KYr2w1pJ0dQM2p55KZNnV5NDOW3lJ-13h7dC95yEFWed830vJptf6OBWWMqHwxEs7UQmeUz40Jk_wvNC9V0w4MG0L6OIgCi&__tn__=%2CO%2CP-R
pfbid02Dv6wWZPrko9WYutrbnh9qSdxpjWTjEZLNchmxE8SPGn6zG64W7E1LPqfE7hJcib7l,Andrés Manuel López Obrador,694,0,0,0,0,0,0,0,0,889,"Hoy en la Ciudad de México juega San Francisco contra Arizona y me reuní con directivos de la NFL y su comisionado en jefe, Roger Goodell. Detrás de nosotros está una pintura de la Batalla de Puebla, del 5 de mayo de 1862, cuando salieron victoriosos los soldados mexicanos frente a los invasores franceses, gesta histórica que se celebra hasta en Estados Unidos.",2022-11-30T17:48:58.475719,[],https://scontent.fgdl2-2.fna.fbcdn.net/v/t39.30808-6/316431633_705922144234383_352352145126937585_n.jpg?stp=dst-jpg_s640x640&_nc_cat=105&ccb=1-7&_nc_sid=730e14&_nc_ohc=RW4FtkAfKu4AX_syeou&_nc_oc=AQl5-eEcbMIwQb2AAXyAdt0T_qXaEJKNgERcOkd9ufR5q9DQBfamSb4CvAiwa5MPDFM&_nc_ht=scontent.fgdl2-2.fna&oh=00_AfBPyQoI8-PfyFTNCkMDGTdMNvdInsh33gXL7aBpukaMCQ&oe=644F1307,https://www.facebook.com/lopezobrador.org.mx/posts/pfbid02Dv6wWZPrko9WYutrbnh9qSdxpjWTjEZLNchmxE8SPGn6zG64W7E1LPqfE7hJcib7l?__cft__[0]=AZUUmSy4YUc-ddriYlEhCtSyw8dMlX-xWpBLM9UvrVDIPTOmMoKPLvq49aszdBJ15XBbJ-KfhtkVuneLdISUtqJBLpi9FVdcLxXhLWXtC955OaWE3CME9-32CbB12lFz0XVjgP6C_g_UjvbDpDvQkWXjXIrQ8v7CzfLwkW-WKjP5yy9Fm39_Xu0r8TSchW5hKxiAE3XnxL0im-rxpWKrvyuE&__tn__=%2CO%2CP-R
690312339067660,Andrés Manuel López Obrador,1826,0,0,0,0,0,0,0,0,2364,"Conmemoramos el Centenario Luctuoso de Ricardo Flores Magón, precursor de la Revolución Mexicana del que se mantienen más vivos que nunca sus ideales democráticos, de justicia social, igualdad y libertad.Fue un hombre enérgico, firme en sus convicciones, congruente, fiel a sus ideas; promovió la necesidad de distribuir la riqueza para que todas las personas pudieran satisfacer sus necesidades y hacer de este un país próspero.Más información: http://bit.ly/3XemFdI",2022-11-30T17:49:06.428328,['blob:https://www.facebook.com/8fd2aafd-592d-4363-8459-166cfc271f0d'],https://static.xx.fbcdn.net/rsrc.php/v3/yv/r/FpSqXeyZaxA.png,https://www.facebook.com/lopezobrador.org.mx/videos/690312339067660/?__cft__[0]=AZUm2axKH3oc7Yr5Gxsaof5j-KHaspfzv4WFqzy5dgNDJ2ckW1EbAtJfZUeZQgHt3ZkcU3aKWMICLXxGx61A25tQAJMUi7954iewxqRAI5zpRNBq7B0kufTra7uffkgAQodrynTdvdn28pAMFhUcJBKJitIeENZZI1_h1mTf4U43u0wlgn02BVhPIY4lVCyPHYBMU8LRE9FOL_l62laKhuPa&__tn__=%2CO%2CP-R
656299205988334,Andrés Manuel López Obrador,3380,0,0,0,0,0,0,0,0,8866,"El domingo 27 de noviembre en la Ciudad de México marcharemos con el pueblo para celebrar los logros y avances a cuatro años de la Cuarta Transformación, como la atención a quienes más necesitan y la revolución de las conciencias.La Cumbre de la Alianza del Pacífico podría cancelarse por la ausencia de Perú. Buscamos alternativas que den continuidad a esta iniciativa de integración regional.Más información: https://bit.ly/3UWdxsM",2022-11-30T17:49:07.620074,['blob:https://www.facebook.com/46a53201-00a9-4a3c-9196-2c6ecf03d8be'],,https://www.facebook.com/lopezobrador.org.mx/videos/656299205988334/?__cft__[0]=AZWBF8rAnqLF80Ru9zVKh98SJvESPcH2by1bpOvfZmvDYRWu4hN4ennaBBB8wLEup9iKcdGWssmnI2Mh2A7JgzUGxgmYruEwnI1ZbunG0LBfFpMK7zSf14Q2yHqHrsj7CCn3b5JZYoy9FC2gxD8gOO_164ad92bVEzCTQbmAjMjdowYUOL5hEUtg23cvelubHIyToW3-ui2fFNsxPzvTxTJJ&__tn__=%2CO%2CP-R
